date,time,seat,status,ticket_purchase,compliance,alert,ticket_number,sms_to_worker
12/11/2025,21:18:51,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:51,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:51,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:51,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:51,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:51,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:51,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:51,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:51,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:51,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:51,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:51,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:51,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:51,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:51,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:51,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:51,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:51,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:51,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:51,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:51,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:51,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:51,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:51,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:51,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:51,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:51,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:51,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:51,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:51,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:51,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:51,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:51,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:51,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:51,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:51,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:51,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:51,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:51,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:51,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:52,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:52,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:52,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:52,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:52,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:52,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:52,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:52,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:52,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:52,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:52,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:52,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:52,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:52,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:52,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:52,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:52,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:52,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:52,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:52,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:52,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:52,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:52,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:52,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:52,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:52,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:52,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:52,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:52,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:52,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:52,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:52,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:52,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:52,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:52,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:52,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:52,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:52,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:52,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:52,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:52,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:53,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:53,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:53,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:53,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:53,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:53,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:53,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:53,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:53,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:53,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:53,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:53,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:53,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:53,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:53,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:53,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:53,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:53,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:53,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:53,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:53,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:53,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:53,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:53,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:53,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:53,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:53,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:53,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:53,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:53,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:53,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:53,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:53,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:53,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:53,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:53,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:53,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:53,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:53,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:53,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:53,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:54,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:54,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:54,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:54,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:54,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:54,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:54,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:54,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:54,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:54,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:54,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:54,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:54,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:54,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:54,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:54,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:54,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:54,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:54,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:54,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:54,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:54,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:54,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:54,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:54,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:54,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:54,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:54,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:54,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:54,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:54,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:54,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:54,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:54,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:54,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:54,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:54,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:54,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:54,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:54,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:54,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:55,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:55,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:55,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:55,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:55,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:55,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:55,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:55,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:55,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:55,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:55,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:55,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:55,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:55,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:55,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:55,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:55,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:55,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:55,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:55,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:55,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:55,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:55,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:55,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:55,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:55,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:55,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:55,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:55,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:55,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:55,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:55,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:55,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:55,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:55,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:55,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:55,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:55,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:55,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:55,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:55,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:56,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:56,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:56,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:56,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:56,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:56,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:56,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:56,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:56,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:56,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:56,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:56,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:56,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:56,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:56,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:56,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:56,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:56,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:56,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:56,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:56,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:56,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:56,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:56,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:56,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:56,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:56,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:56,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:56,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:56,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:56,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:56,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:56,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:56,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:56,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:56,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:56,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:56,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:56,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:56,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:56,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:57,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:57,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:57,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:57,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:57,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:57,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:57,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:57,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:57,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:57,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:57,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:57,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:57,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:57,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:57,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:57,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:57,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:57,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:57,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:57,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:57,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:57,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:57,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:57,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:57,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:57,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:57,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:57,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:57,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:57,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:57,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:57,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:57,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:57,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:57,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:57,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:57,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:57,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:57,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:57,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:57,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:58,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:58,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:58,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:58,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:58,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:58,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:58,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:58,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:58,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:58,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:58,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:58,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:58,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:58,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:58,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:58,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:58,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:58,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:58,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:58,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:58,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:58,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:58,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:58,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:58,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:58,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:58,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:58,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:58,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:58,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:58,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:58,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:58,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:58,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:58,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:58,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:58,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:58,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:58,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:58,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:58,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:18:59,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:18:59,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:18:59,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:18:59,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:18:59,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:18:59,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:18:59,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:18:59,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:18:59,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:18:59,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:18:59,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:18:59,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:18:59,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:18:59,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:18:59,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:18:59,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:18:59,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:18:59,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:18:59,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:18:59,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:18:59,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:18:59,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:18:59,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:18:59,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:18:59,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:18:59,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:18:59,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:18:59,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:18:59,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:18:59,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:18:59,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:18:59,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:18:59,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:18:59,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:18:59,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:18:59,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:18:59,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:18:59,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:18:59,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:18:59,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:18:59,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:19:00,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:19:00,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:19:00,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:19:00,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:19:00,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:19:00,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:19:00,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:19:00,A8,Empty,no,no,0,#A00008,no
12/11/2025,21:19:00,B1,Empty,no,no,0,#B00001,no
12/11/2025,21:19:00,B2,Empty,no,no,0,#B00002,no
12/11/2025,21:19:00,B3,Empty,no,no,0,#B00003,no
12/11/2025,21:19:00,B4,Empty,no,no,0,#B00004,no
12/11/2025,21:19:00,B5,Empty,no,no,0,#B00005,no
12/11/2025,21:19:00,B6,Empty,no,no,0,#B00006,no
12/11/2025,21:19:00,B7,Empty,no,no,0,#B00007,no
12/11/2025,21:19:00,B8,Empty,no,no,0,#B00008,no
12/11/2025,21:19:00,C1,Empty,yes,yes,0,#C00001,no
12/11/2025,21:19:00,C2,Empty,yes,yes,0,#C00002,no
12/11/2025,21:19:00,C3,Empty,yes,yes,0,#C00003,no
12/11/2025,21:19:00,C4,Empty,yes,yes,0,#C00004,no
12/11/2025,21:19:00,C5,Empty,yes,yes,0,#C00005,no
12/11/2025,21:19:00,C6,Empty,yes,yes,0,#C00006,no
12/11/2025,21:19:00,C7,Empty,yes,yes,0,#C00007,no
12/11/2025,21:19:00,C8,Empty,yes,yes,0,#C00008,no
12/11/2025,21:19:00,D1,Empty,no,no,0,#D00001,no
12/11/2025,21:19:00,D2,Empty,no,no,0,#D00002,no
12/11/2025,21:19:00,D3,Empty,no,no,0,#D00003,no
12/11/2025,21:19:00,D4,Empty,no,no,0,#D00004,no
12/11/2025,21:19:00,D5,Empty,no,no,0,#D00005,no
12/11/2025,21:19:00,D6,Empty,no,no,0,#D00006,no
12/11/2025,21:19:00,D7,Empty,no,no,0,#D00007,no
12/11/2025,21:19:00,D8,Empty,no,no,0,#D00008,no
12/11/2025,21:19:00,E1,Empty,no,no,0,#E00001,no
12/11/2025,21:19:00,E2,Occupied,no,no,0,#E00002,no
12/11/2025,21:19:00,E3,Occupied,no,no,0,#E00003,no
12/11/2025,21:19:00,E4,Empty,no,no,0,#E00004,no
12/11/2025,21:19:00,E5,Empty,no,no,0,#E00005,no
12/11/2025,21:19:00,E6,Empty,no,no,0,#E00006,no
12/11/2025,21:19:00,E7,Empty,no,no,0,#E00007,no
12/11/2025,21:19:00,E8,Empty,no,no,0,#E00008,no
12/11/2025,21:19:00,E9,Empty,no,no,0,#E00009,no
12/11/2025,21:19:01,A1,Empty,no,no,0,#A00001,no
12/11/2025,21:19:01,A2,Empty,no,no,0,#A00002,no
12/11/2025,21:19:01,A3,Empty,no,no,0,#A00003,no
12/11/2025,21:19:01,A4,Empty,no,no,0,#A00004,no
12/11/2025,21:19:01,A5,Empty,no,no,0,#A00005,no
12/11/2025,21:19:01,A6,Empty,no,no,0,#A00006,no
12/11/2025,21:19:01,A7,Empty,no,no,0,#A00007,no
12/11/2025,21:19:01,A8,Empty,no,no,0,#A00008,no
